"Vandområde","Lokalitetsnavn","Dato","ODA_prøvenummer","ObsSted_bredde","ObsSted_længde","Artsnavn","Artsrække","Antal_stk","Biomasse_vådvægt_g","year","Depth_m"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",27,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",1,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",31,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",37,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",7,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",18,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",10,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",28,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,20"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",15,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",34,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",30,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",12,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,20"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",17,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",36,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",24,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",39,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",14,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",20,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",42,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",4,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",33,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",2,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",5,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",8,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",11,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",13,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",21,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",22,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",25,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",29,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",32,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",35,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",40,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",3,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",6,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",9,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",16,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",19,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",23,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",26,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",38,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2015-03-17",41,"5442,429","1151,764","Scoloplos armiger","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",1,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",2,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Stege Bugt","Stege Bugt","2015-03-19",6,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",9,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",17,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,90"
"Stege Bugt","Stege Bugt","2015-03-19",20,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",23,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",26,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",29,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",37,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",40,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"4,00"
"Stege Bugt","Stege Bugt","2015-03-19",5,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",8,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,10"
"Stege Bugt","Stege Bugt","2015-03-19",11,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",14,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",22,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",25,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,80"
"Stege Bugt","Stege Bugt","2015-03-19",28,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",31,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",34,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",42,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",24,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,40"
"Stege Bugt","Stege Bugt","2015-03-19",18,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",41,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",12,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,50"
"Stege Bugt","Stege Bugt","2015-03-19",35,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,80"
"Stege Bugt","Stege Bugt","2015-03-19",38,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,10"
"Stege Bugt","Stege Bugt","2015-03-19",15,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,60"
"Stege Bugt","Stege Bugt","2015-03-19",32,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,10"
"Stege Bugt","Stege Bugt","2015-03-19",21,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,00"
"Stege Bugt","Stege Bugt","2015-03-19",4,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"3,10"
"Stege Bugt","Stege Bugt","2015-03-19",7,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,50"
"Stege Bugt","Stege Bugt","2015-03-19",19,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",30,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",36,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,00"
"Stege Bugt","Stege Bugt","2015-03-19",13,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",3,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,20"
"Stege Bugt","Stege Bugt","2015-03-19",27,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,40"
"Stege Bugt","Stege Bugt","2015-03-19",33,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,70"
"Stege Bugt","Stege Bugt","2015-03-19",10,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"1,00"
"Stege Bugt","Stege Bugt","2015-03-19",16,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"2,30"
"Stege Bugt","Stege Bugt","2015-03-19",39,"5459,998","1213,625","Scoloplos armiger","Ej kendt",0,"0",2015,"1,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",3,"5442,429","1151,764","Pygospio elegans","Annelida",3,"0,0049",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",6,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",9,"5442,429","1151,764","Pygospio elegans","Annelida",1,"0,0004",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",17,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",20,"5442,429","1151,764","Pygospio elegans","Annelida",3,"0,0029",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",19,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",2,"5442,429","1151,764","Pygospio elegans","Annelida",1,"0,0021",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",5,"5442,429","1151,764","Pygospio elegans","Annelida",2,"0,0017",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",8,"5442,429","1151,764","Pygospio elegans","Annelida",4,"0,006",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",11,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",14,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",13,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",7,"5442,429","1151,764","Pygospio elegans","Annelida",5,"0,0039",2007,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",16,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",10,"5442,429","1151,764","Pygospio elegans","Annelida",2,"0,0023",2007,"3,10"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",18,"5442,429","1151,764","Pygospio elegans","Annelida",1,"0,0015",2007,"3,00"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",12,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,90"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",4,"5442,429","1151,764","Pygospio elegans","Annelida",3,"0,0021",2007,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",1,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2007,"2,60"
"Guldborgsund","Guldborg Sund Bredning","2007-05-23",15,"5442,429","1151,764","Pygospio elegans","Annelida",5,"0,008",2007,"2,90"
"Stege Bugt","Stege Bugt","2009-05-05",3,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,60"
"Stege Bugt","Stege Bugt","2009-05-05",6,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",9,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"3,20"
"Stege Bugt","Stege Bugt","2009-05-05",17,"5459,998","1213,625","Pygospio elegans","Annelida",9,"0,0214",2009,"2,60"
"Stege Bugt","Stege Bugt","2009-05-05",20,"5459,998","1213,625","Pygospio elegans","Annelida",8,"0,0276",2009,"2,50"
"Stege Bugt","Stege Bugt","2009-05-05",2,"5459,998","1213,625","Pygospio elegans","Annelida",3,"0,0022",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",5,"5459,998","1213,625","Pygospio elegans","Annelida",3,"0,0025",2009,"2,20"
"Stege Bugt","Stege Bugt","2009-05-05",8,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"3,10"
"Stege Bugt","Stege Bugt","2009-05-05",11,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"-99,00"
"Stege Bugt","Stege Bugt","2009-05-05",14,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"3,20"
"Stege Bugt","Stege Bugt","2009-05-05",10,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"3,00"
"Stege Bugt","Stege Bugt","2009-05-05",16,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,70"
"Stege Bugt","Stege Bugt","2009-05-05",19,"5459,998","1213,625","Pygospio elegans","Annelida",5,"0,036",2009,"2,30"
"Stege Bugt","Stege Bugt","2009-05-05",13,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,80"
"Stege Bugt","Stege Bugt","2009-05-05",7,"5459,998","1213,625","Pygospio elegans","Annelida",2,"0,0019",2009,"3,00"
"Stege Bugt","Stege Bugt","2009-05-05",15,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,80"
"Stege Bugt","Stege Bugt","2009-05-05",1,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,50"
"Stege Bugt","Stege Bugt","2009-05-05",18,"5459,998","1213,625","Pygospio elegans","Annelida",2,"0,004",2009,"2,30"
"Stege Bugt","Stege Bugt","2009-05-05",4,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"2,40"
"Stege Bugt","Stege Bugt","2009-05-05",12,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2009,"3,30"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",5,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",8,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",11,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",14,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,89"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",17,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",21,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,59"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",24,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",27,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,01"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",30,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"1,80"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",2,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,41"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",3,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",6,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",9,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,59"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",12,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,41"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",20,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",22,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,99"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",25,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,59"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",28,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",10,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",26,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",19,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,89"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",29,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,01"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",13,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",1,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,10"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",7,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,41"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",15,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",23,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"3,11"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",18,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,71"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",4,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,50"
"Guldborgsund","Guldborg Sund Bredning","2011-05-16",16,"5442,429","1151,764","Pygospio elegans","Ej kendt",0,"0",2011,"2,50"
"Stege Bugt","Stege Bugt","2011-05-17",13,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
"Stege Bugt","Stege Bugt","2011-05-17",36,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,20"
"Stege Bugt","Stege Bugt","2011-05-17",30,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
"Stege Bugt","Stege Bugt","2011-05-17",16,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
"Stege Bugt","Stege Bugt","2011-05-17",19,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,70"
"Stege Bugt","Stege Bugt","2011-05-17",42,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Stege Bugt","Stege Bugt","2011-05-17",22,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,70"
"Stege Bugt","Stege Bugt","2011-05-17",2,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,70"
"Stege Bugt","Stege Bugt","2011-05-17",39,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"1,80"
"Stege Bugt","Stege Bugt","2011-05-17",10,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,10"
"Stege Bugt","Stege Bugt","2011-05-17",33,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
"Stege Bugt","Stege Bugt","2011-05-17",14,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,30"
"Stege Bugt","Stege Bugt","2011-05-17",37,"5459,998","1213,625","Pygospio elegans","Annelida",3,"0,0143",2011,"2,40"
"Stege Bugt","Stege Bugt","2011-05-17",8,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,00"
"Stege Bugt","Stege Bugt","2011-05-17",31,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Stege Bugt","Stege Bugt","2011-05-17",28,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,40"
"Stege Bugt","Stege Bugt","2011-05-17",34,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,70"
"Stege Bugt","Stege Bugt","2011-05-17",5,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"4,00"
"Stege Bugt","Stege Bugt","2011-05-17",11,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,30"
"Stege Bugt","Stege Bugt","2011-05-17",17,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
"Stege Bugt","Stege Bugt","2011-05-17",3,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Stege Bugt","Stege Bugt","2011-05-17",6,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,80"
"Stege Bugt","Stege Bugt","2011-05-17",9,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,50"
"Stege Bugt","Stege Bugt","2011-05-17",12,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"3,60"
"Stege Bugt","Stege Bugt","2011-05-17",20,"5459,998","1213,625","Pygospio elegans","Ej kendt",0,"0",2011,"2,90"
